time,cell_id,cell_type,x,y,growth_rate,obj_flux,glucose_flux,oxygen_flux
2,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
2,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
2,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
2,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
2,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
2,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
2,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
2,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
2,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
2,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
2,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
2,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
2,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
2,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
2,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
2,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
2,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
2,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
4,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
4,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
4,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
4,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
4,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
4,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
4,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
4,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
4,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
4,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
4,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
4,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
4,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
4,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
4,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
4,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
4,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
4,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
6,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
6,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
6,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
6,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
6,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
6,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
6,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
6,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
6,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
6,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
6,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
6,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
6,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
6,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
6,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
6,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
6,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
6,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
8,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
8,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
8,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
8,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
8,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
8,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
8,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
8,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
8,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
8,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
8,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
8,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
8,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
8,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
8,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
8,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
8,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
8,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
10,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
10,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
10,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
10,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
10,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
10,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
10,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
10,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
10,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
10,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
10,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
10,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
10,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
10,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
10,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
10,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
10,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
10,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
12,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
12,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
12,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
12,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
12,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
12,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
12,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
12,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
12,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
12,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
12,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
12,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
12,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
12,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
12,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
12,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
12,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
12,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
14,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
14,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
14,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
14,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
14,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
14,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
14,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
14,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
14,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
14,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
14,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
14,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
14,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
14,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
14,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
14,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
14,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
14,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
16,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
16,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
16,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
16,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
16,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
16,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
16,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
16,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
16,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
16,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
16,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
16,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
16,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
16,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
16,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
16,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
16,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
16,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
18,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
18,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
18,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
18,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
18,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
18,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
18,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
18,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
18,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
18,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
18,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
18,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
18,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
18,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
18,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
18,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
18,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
18,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
20,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
20,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
20,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
20,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
20,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
20,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
20,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
20,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
20,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
20,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
20,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
20,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
20,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
20,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
20,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
20,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
20,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
20,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
22,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
22,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
22,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
22,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
22,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
22,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
22,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
22,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
22,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
22,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
22,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
22,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
22,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
22,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
22,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
22,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
22,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
22,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
24,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
24,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
24,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
24,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
24,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
24,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
24,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
24,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
24,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
24,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
24,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
24,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
24,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
24,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
24,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
24,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
24,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
24,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
26,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
26,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
26,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
26,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
26,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
26,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
26,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
26,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
26,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
26,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
26,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
26,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
26,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
26,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
26,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
26,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
26,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
26,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
28,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
28,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
28,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
28,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
28,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
28,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
28,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
28,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
28,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
28,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
28,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
28,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
28,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
28,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
28,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
28,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
28,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
28,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
30,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
30,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
30,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
30,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
30,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
30,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
30,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
30,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
30,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
30,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
30,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
30,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
30,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
30,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
30,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
30,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
30,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
30,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
32,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
32,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
32,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
32,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
32,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
32,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
32,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
32,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
32,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
32,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
32,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
32,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
32,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
32,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
32,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
32,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
32,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
32,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
34,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
34,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
34,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
34,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
34,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
34,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
34,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
34,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
34,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
34,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
34,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
34,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
34,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
34,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
34,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
34,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
34,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
34,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
36,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
36,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
36,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
36,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
36,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
36,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
36,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
36,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
36,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
36,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
36,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
36,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
36,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
36,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
36,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
36,3,zone_2,-81.2695,-285.429,0,0,4.11793e-12,-3.74346e-12
36,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
36,7,zone_3,-32.6983,-85.4288,0,0,4.11793e-12,-3.74346e-12
38,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
38,0,zone_1,-97.1424,-385.429,0,0,4.11793e-12,-3.74346e-12
38,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
38,8,zone_3,-15.8729,-85.4288,0,0,4.11793e-12,-3.74346e-12
38,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
38,4,zone_2,-64.4441,-285.429,0,0,4.11793e-12,-3.74346e-12
38,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
38,1,zone_1,-80.317,-385.429,0,0,4.11793e-12,-3.74346e-12
38,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
38,5,zone_2,-47.6187,-285.429,0,0,4.11793e-12,-3.74346e-12
38,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
38,2,zone_1,-63.4916,-385.429,0,0,4.11793e-12,-3.74346e-12
38,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
38,6,zone_3,-49.5237,-85.4288,0,0,4.11793e-12,-3.74346e-12
