x,y,z,cell_type,volume
44.75989440882259,-21.031776369885588,-90.58763975100052,MCF7_core,3202.1134705389663
44.75989440882259,-4.206355273977131,-90.58763975100052,MCF7_core,3303.804975697379
44.75989440882259,12.619065821931326,-90.58763975100052,MCF7_core,3529.169309626084
-61.445155554145856,-29.444486917839818,-76.01639765257319,MCF7_core,3679.9902833725982
-61.445155554145856,-12.61906582193136,-76.01639765257319,MCF7_core,2650.9985716265023
-61.445155554145856,4.206355273977097,-76.01639765257319,MCF7_core,3073.943976273716
-61.445155554145856,21.031776369885556,-76.01639765257319,MCF7_core,2682.232128508936
-61.445155554145856,37.85719746579401,-76.01639765257319,MCF7_core,2974.9105746226596
-46.87391345571852,-54.6826185617025,-76.01639765257319,MCF7_core,2514.6144382208463
-46.87391345571852,-37.857197465794044,-76.01639765257319,MCF7_core,3714.8657259927045
-46.87391345571852,-21.031776369885588,-76.01639765257319,MCF7_core,2514.731874005695
-46.87391345571852,-4.206355273977131,-76.01639765257319,MCF7_core,3053.267468646109
-46.87391345571852,12.619065821931326,-76.01639765257319,MCF7_core,3245.6226845351553
-46.87391345571852,29.444486917839782,-76.01639765257319,MCF7_core,3215.697707516451
-46.87391345571852,46.269908013748235,-76.01639765257319,MCF7_core,2991.2262320543596
-32.30267135729119,-63.095329109656724,-76.01639765257319,MCF7_core,3038.1555464518165
-32.30267135729119,-46.26990801374827,-76.01639765257319,MCF7_core,2591.3937233755137
-32.30267135729119,-29.444486917839818,-76.01639765257319,MCF7_core,2939.277479222865
-32.30267135729119,-12.61906582193136,-76.01639765257319,MCF7_core,3165.4561389604155
-32.30267135729119,4.206355273977097,-76.01639765257319,MCF7_core,2990.001958318341
-32.30267135729119,21.031776369885556,-76.01639765257319,MCF7_core,3117.699571354864
-32.30267135729119,37.85719746579401,-76.01639765257319,MCF7_core,3706.721219149547
-32.30267135729119,54.68261856170246,-76.01639765257319,MCF7_core,3434.962708012996
-17.731429258863855,-54.6826185617025,-76.01639765257319,MCF7_core,3723.4856828166357
-17.731429258863855,-37.857197465794044,-76.01639765257319,MCF7_core,3326.5862226066556
-17.731429258863855,-21.031776369885588,-76.01639765257319,MCF7_core,3139.117526551557
-17.731429258863855,-4.206355273977131,-76.01639765257319,MCF7_core,2837.0290714287653
-17.731429258863855,12.619065821931326,-76.01639765257319,MCF7_core,3235.5177931450307
-17.731429258863855,29.444486917839782,-76.01639765257319,MCF7_core,2812.889985841676
-17.731429258863855,46.269908013748235,-76.01639765257319,MCF7_core,3573.5446165437843
-17.731429258863855,63.09532910965669,-76.01639765257319,MCF7_core,2586.9203517760766
-3.1601871604365233,-63.095329109656724,-76.01639765257319,MCF7_core,2564.1250908630036
-3.1601871604365233,-46.26990801374827,-76.01639765257319,MCF7_core,3114.519526168937
-3.1601871604365233,-29.444486917839818,-76.01639765257319,MCF7_core,2806.5847138169015
-3.1601871604365233,-12.61906582193136,-76.01639765257319,MCF7_core,3236.049179839556
-3.1601871604365233,4.206355273977097,-76.01639765257319,MCF7_core,3131.4801825627014
-3.1601871604365233,21.031776369885556,-76.01639765257319,MCF7_core,2686.0970046271077
-3.1601871604365233,37.85719746579401,-76.01639765257319,MCF7_core,3122.688914737713
-3.1601871604365233,54.68261856170246,-76.01639765257319,MCF7_core,2855.072035011565
-3.1601871604365233,71.50803965761092,-76.01639765257319,MCF7_core,2567.695951779807
11.411054937990809,-71.50803965761095,-76.01639765257319,MCF7_core,2720.394258952727
11.411054937990809,-54.6826185617025,-76.01639765257319,MCF7_core,2971.808215477154
11.411054937990809,-37.857197465794044,-76.01639765257319,MCF7_core,3105.618798751081
11.411054937990809,-21.031776369885588,-76.01639765257319,MCF7_core,2759.5176703391935
11.411054937990809,-4.206355273977131,-76.01639765257319,MCF7_core,3614.2294353924067
11.411054937990809,12.619065821931326,-76.01639765257319,MCF7_core,2665.2787041818183
11.411054937990809,29.444486917839782,-76.01639765257319,MCF7_core,3214.997472523486
11.411054937990809,46.269908013748235,-76.01639765257319,MCF7_core,3657.017158573768
11.411054937990809,63.09532910965669,-76.01639765257319,MCF7_core,3262.2132567668004
25.98229703641814,-63.095329109656724,-76.01639765257319,MCF7_core,3537.94556206471
25.98229703641814,-46.26990801374827,-76.01639765257319,MCF7_core,2855.447085141514
25.98229703641814,-29.444486917839818,-76.01639765257319,MCF7_core,3226.56063043165
25.98229703641814,-12.61906582193136,-76.01639765257319,MCF7_core,3028.848085050494
25.98229703641814,4.206355273977097,-76.01639765257319,MCF7_core,2594.547334786608
25.98229703641814,21.031776369885556,-76.01639765257319,MCF7_core,3279.1700332948267
25.98229703641814,37.85719746579401,-76.01639765257319,MCF7_core,3151.205740458686
25.98229703641814,54.68261856170246,-76.01639765257319,MCF7_core,3474.103965799882
40.55353913484547,-54.6826185617025,-76.01639765257319,MCF7_core,3560.926349271212
40.55353913484547,-37.857197465794044,-76.01639765257319,MCF7_core,2750.7679296219367
40.55353913484547,-21.031776369885588,-76.01639765257319,MCF7_core,3265.7216240188563
40.55353913484547,-4.206355273977131,-76.01639765257319,MCF7_core,3097.4708294383636
40.55353913484547,12.619065821931326,-76.01639765257319,MCF7_core,3145.9238627810223
40.55353913484547,29.444486917839782,-76.01639765257319,MCF7_core,3395.0137804724145
40.55353913484547,46.269908013748235,-76.01639765257319,MCF7_core,2620.995571955653
55.124781233272806,-46.26990801374827,-76.01639765257319,MCF7_core,3314.695348173735
55.124781233272806,-29.444486917839818,-76.01639765257319,MCF7_core,2536.8701663049073
55.124781233272806,-12.61906582193136,-76.01639765257319,MCF7_core,3565.7273164377807
55.124781233272806,4.206355273977097,-76.01639765257319,MCF7_core,3168.422646232168
55.124781233272806,21.031776369885556,-76.01639765257319,MCF7_core,3034.355105286454
55.124781233272806,37.85719746579401,-76.01639765257319,MCF7_core,3237.5558209080223
69.69602333170013,-4.206355273977131,-76.01639765257319,MCF7_core,3313.051760247349
69.69602333170013,12.619065821931326,-76.01639765257319,MCF7_core,2888.3472391202786
-71.81004237859608,-37.857197465794044,-61.445155554145856,MCF7_core,2762.425274644006
-71.81004237859608,-21.031776369885588,-61.445155554145856,MCF7_core,3692.3508825618865
-71.81004237859608,-4.206355273977131,-61.445155554145856,MCF7_core,3452.5231533847827
-71.81004237859608,12.619065821931326,-61.445155554145856,MCF7_core,2749.7203823209848
-71.81004237859608,29.444486917839782,-61.445155554145856,MCF7_core,3557.070336752743
-57.23880028016874,-63.095329109656724,-61.445155554145856,MCF7_core,3627.1378936684796
-57.23880028016874,-46.26990801374827,-61.445155554145856,MCF7_core,3531.1176338956893
-57.23880028016874,-29.444486917839818,-61.445155554145856,MCF7_core,2777.5637985974367
-57.23880028016874,-12.61906582193136,-61.445155554145856,MCF7_core,3727.3449652101003
-57.23880028016874,4.206355273977097,-61.445155554145856,MCF7_core,2661.4222899861497
-57.23880028016874,21.031776369885556,-61.445155554145856,MCF7_core,3221.483437484218
-57.23880028016874,37.85719746579401,-61.445155554145856,MCF7_core,3053.397328820934
-57.23880028016874,54.68261856170246,-61.445155554145856,MCF7_core,3730.409108786899
-42.667558181741406,-71.50803965761095,-61.445155554145856,MCF7_core,3427.072020269874
-42.667558181741406,-54.6826185617025,-61.445155554145856,MCF7_core,2644.327214702158
-42.667558181741406,-37.857197465794044,-61.445155554145856,MCF7_core,3692.8769433711236
-42.667558181741406,-21.031776369885588,-61.445155554145856,MCF7_core,3338.5840485951817
-42.667558181741406,-4.206355273977131,-61.445155554145856,MCF7_core,2785.4715798523807
-42.667558181741406,12.619065821931326,-61.445155554145856,MCF7_core,3122.9482004111546
-42.667558181741406,29.444486917839782,-61.445155554145856,MCF7_core,3586.919654478499
-42.667558181741406,46.269908013748235,-61.445155554145856,MCF7_core,2656.1116186125205
-42.667558181741406,63.09532910965669,-61.445155554145856,MCF7_core,3100.0448898339228
-28.096316083314075,-79.92075020556517,-61.445155554145856,MCF7_core,3079.3918139265934
-28.096316083314075,-63.095329109656724,-61.445155554145856,MCF7_core,2632.0492078091156
-28.096316083314075,-46.26990801374827,-61.445155554145856,MCF7_core,2925.315719174534
-28.096316083314075,-29.444486917839818,-61.445155554145856,MCF7_core,3091.762272973693
-28.096316083314075,-12.61906582193136,-61.445155554145856,MCF7_core,3300.404185706896
-28.096316083314075,4.206355273977097,-61.445155554145856,MCF7_core,2919.870177785097
-28.096316083314075,21.031776369885556,-61.445155554145856,MCF7_core,3357.2602445697044
-28.096316083314075,37.85719746579401,-61.445155554145856,MCF7_core,3339.0943451058865
-28.096316083314075,54.68261856170246,-61.445155554145856,MCF7_core,2642.2734403349273
-28.096316083314075,71.50803965761092,-61.445155554145856,MCF7_core,3380.9465696342213
-13.525073984886742,-71.50803965761095,-61.445155554145856,MCF7_core,3317.118809999657
-13.525073984886742,-54.6826185617025,-61.445155554145856,MCF7_core,3441.686122233379
-13.525073984886742,-37.857197465794044,-61.445155554145856,MCF7_core,3131.9584794474513
-13.525073984886742,-21.031776369885588,-61.445155554145856,MCF7_core,3208.8602166036108
-13.525073984886742,-4.206355273977131,-61.445155554145856,MCF7_core,2924.4614428117357
-13.525073984886742,12.619065821931326,-61.445155554145856,MCF7_core,2681.822543635446
-13.525073984886742,29.444486917839782,-61.445155554145856,MCF7_core,3614.1328684132877
-13.525073984886742,46.269908013748235,-61.445155554145856,MCF7_core,3189.4869032534143
-13.525073984886742,63.09532910965669,-61.445155554145856,MCF7_core,3078.5847863678564
-13.525073984886742,79.92075020556514,-61.445155554145856,MCF7_core,3543.5107850748436
1.046168113540591,-79.92075020556517,-61.445155554145856,MCF7_core,2617.787179462954
1.046168113540591,-63.095329109656724,-61.445155554145856,MCF7_core,3418.4885101624213
1.046168113540591,-46.26990801374827,-61.445155554145856,MCF7_core,3733.9004309648567
1.046168113540591,-29.444486917839818,-61.445155554145856,MCF7_core,3085.1991683560923
1.046168113540591,-12.61906582193136,-61.445155554145856,MCF7_core,3120.533326061724
1.046168113540591,4.206355273977097,-61.445155554145856,MCF7_core,3416.5233165833397
1.046168113540591,21.031776369885556,-61.445155554145856,MCF7_core,3332.2827945812105
1.046168113540591,37.85719746579401,-61.445155554145856,MCF7_core,2543.3656539014105
1.046168113540591,54.68261856170246,-61.445155554145856,MCF7_core,2975.4335372155897
1.046168113540591,71.50803965761092,-61.445155554145856,MCF7_core,3137.0284747248224
15.617410211967922,-71.50803965761095,-61.445155554145856,MCF7_core,3729.5106158161407
15.617410211967922,-54.6826185617025,-61.445155554145856,MCF7_core,2729.2971303292807
15.617410211967922,-37.857197465794044,-61.445155554145856,MCF7_core,2957.304302911388
15.617410211967922,-21.031776369885588,-61.445155554145856,MCF7_core,3373.987113586114
15.617410211967922,-4.206355273977131,-61.445155554145856,MCF7_core,2616.2280285277698
15.617410211967922,12.619065821931326,-61.445155554145856,MCF7_core,3619.311956731415
15.617410211967922,29.444486917839782,-61.445155554145856,MCF7_core,2911.7082294013003
15.617410211967922,46.269908013748235,-61.445155554145856,MCF7_core,2956.1814694601785
15.617410211967922,63.09532910965669,-61.445155554145856,MCF7_core,3330.753665955752
15.617410211967922,79.92075020556514,-61.445155554145856,MCF7_core,3367.698430681172
30.188652310395252,-63.095329109656724,-61.445155554145856,MCF7_core,3297.282333357469
30.188652310395252,-46.26990801374827,-61.445155554145856,MCF7_core,2533.272494448816
30.188652310395252,-29.444486917839818,-61.445155554145856,MCF7_core,2744.0182811398745
30.188652310395252,-12.61906582193136,-61.445155554145856,MCF7_core,2512.4782986593
30.188652310395252,4.206355273977097,-61.445155554145856,MCF7_core,2946.0895948687958
30.188652310395252,21.031776369885556,-61.445155554145856,MCF7_core,3235.9583402215467
30.188652310395252,37.85719746579401,-61.445155554145856,MCF7_core,3495.5396313898927
30.188652310395252,54.68261856170246,-61.445155554145856,MCF7_core,3471.4777974847266
30.188652310395252,71.50803965761092,-61.445155554145856,MCF7_core,2670.6461337665282
44.75989440882259,-71.50803965761095,-61.445155554145856,MCF7_core,3062.3412287179926
44.75989440882259,-54.6826185617025,-61.445155554145856,MCF7_core,3224.5887264665407
44.75989440882259,-37.857197465794044,-61.445155554145856,MCF7_core,2707.4688320207797
44.75989440882259,-21.031776369885588,-61.445155554145856,MCF7_core,2911.5891027704665
44.75989440882259,-4.206355273977131,-61.445155554145856,MCF7_core,3367.775553776717
44.75989440882259,12.619065821931326,-61.445155554145856,MCF7_core,3173.5386537581053
44.75989440882259,29.444486917839782,-61.445155554145856,MCF7_core,3103.3653512476712
44.75989440882259,46.269908013748235,-61.445155554145856,MCF7_core,3600.0686208604748
44.75989440882259,63.09532910965669,-61.445155554145856,MCF7_core,3538.958195529578
59.33113650724992,-46.26990801374827,-61.445155554145856,MCF7_core,3607.554359714901
59.33113650724992,-29.444486917839818,-61.445155554145856,MCF7_core,3698.0401613989416
59.33113650724992,-12.61906582193136,-61.445155554145856,MCF7_core,3470.6805442390596
59.33113650724992,4.206355273977097,-61.445155554145856,MCF7_core,2978.5880549583203
59.33113650724992,21.031776369885556,-61.445155554145856,MCF7_core,2977.268240762192
59.33113650724992,37.85719746579401,-61.445155554145856,MCF7_core,3498.7922996618677
59.33113650724992,54.68261856170246,-61.445155554145856,MCF7_core,3636.5591506529368
73.90237860567724,-37.857197465794044,-61.445155554145856,MCF7_core,3522.1502290557214
73.90237860567724,-21.031776369885588,-61.445155554145856,MCF7_core,2495.1675219778854
73.90237860567724,-4.206355273977131,-61.445155554145856,MCF7_core,2633.087784498777
73.90237860567724,12.619065821931326,-61.445155554145856,MCF7_core,3240.200630352136
73.90237860567724,29.444486917839782,-61.445155554145856,MCF7_core,3717.587995249113
-90.58763975100052,-12.61906582193136,-46.87391345571852,MCF7_core,3191.5416101213523
-90.58763975100052,4.206355273977097,-46.87391345571852,MCF7_core,2611.5819660593934
-90.58763975100052,21.031776369885556,-46.87391345571852,MCF7_core,3660.111340801282
-76.01639765257319,-54.6826185617025,-46.87391345571852,MCF7_core,3245.122779529355
-76.01639765257319,-37.857197465794044,-46.87391345571852,MCF7_core,3703.3065611118964
-76.01639765257319,-21.031776369885588,-46.87391345571852,MCF7_core,2903.092538263407
-76.01639765257319,-4.206355273977131,-46.87391345571852,MCF7_core,3259.4853002030027
-76.01639765257319,12.619065821931326,-46.87391345571852,MCF7_core,3689.3359849038206
-76.01639765257319,29.444486917839782,-46.87391345571852,MCF7_core,2512.704394140595
-76.01639765257319,46.269908013748235,-46.87391345571852,MCF7_core,3620.1957733835416
-61.445155554145856,-63.095329109656724,-46.87391345571852,MCF7_core,2725.120950378284
-61.445155554145856,-46.26990801374827,-46.87391345571852,MCF7_core,2646.3455735592306
-61.445155554145856,-29.444486917839818,-46.87391345571852,MCF7_core,3421.391360708148
-61.445155554145856,-12.61906582193136,-46.87391345571852,MCF7_core,2665.3647143538838
-61.445155554145856,4.206355273977097,-46.87391345571852,MCF7_core,2784.667092440314
-61.445155554145856,21.031776369885556,-46.87391345571852,MCF7_core,3197.5992716537044
-61.445155554145856,37.85719746579401,-46.87391345571852,MCF7_core,2682.9504235704835
-61.445155554145856,54.68261856170246,-46.87391345571852,MCF7_core,3405.0140905447015
-46.87391345571852,-71.50803965761095,-46.87391345571852,MCF7_core,2894.9483940946498
-46.87391345571852,-54.6826185617025,-46.87391345571852,MCF7_core,2853.604727951715
-46.87391345571852,-37.857197465794044,-46.87391345571852,MCF7_core,2712.6358469725064
-46.87391345571852,-21.031776369885588,-46.87391345571852,MCF7_core,2566.3389394449505
-46.87391345571852,-4.206355273977131,-46.87391345571852,MCF7_core,3418.4846520533188
-46.87391345571852,12.619065821931326,-46.87391345571852,MCF7_core,2795.6621286941768
-46.87391345571852,29.444486917839782,-46.87391345571852,MCF7_core,2704.4640538634076
-46.87391345571852,46.269908013748235,-46.87391345571852,MCF7_core,2561.3558843308333
-46.87391345571852,63.09532910965669,-46.87391345571852,MCF7_core,3659.629393578265
-46.87391345571852,79.92075020556514,-46.87391345571852,MCF7_core,2817.277497799709
-32.30267135729119,-79.92075020556517,-46.87391345571852,MCF7_core,3354.2006220067055
-32.30267135729119,-63.095329109656724,-46.87391345571852,MCF7_core,2688.0709303323365
-32.30267135729119,-46.26990801374827,-46.87391345571852,MCF7_core,3628.1297854253653
-32.30267135729119,-29.444486917839818,-46.87391345571852,MCF7_core,2764.078549119201
-32.30267135729119,-12.61906582193136,-46.87391345571852,MCF7_core,3573.4283309458706
-32.30267135729119,4.206355273977097,-46.87391345571852,MCF7_core,3167.997202534941
-32.30267135729119,21.031776369885556,-46.87391345571852,MCF7_core,3463.3930476946653
-32.30267135729119,37.85719746579401,-46.87391345571852,MCF7_core,2514.132858132513
-32.30267135729119,54.68261856170246,-46.87391345571852,MCF7_core,3024.712899235902
-32.30267135729119,71.50803965761092,-46.87391345571852,MCF7_core,3442.575026390628
-32.30267135729119,88.33346075351938,-46.87391345571852,MCF7_core,3033.279932257701
-17.731429258863855,-88.3334607535194,-46.87391345571852,MCF7_core,3534.15079936897
-17.731429258863855,-71.50803965761095,-46.87391345571852,MCF7_core,3044.0794221115816
-17.731429258863855,-54.6826185617025,-46.87391345571852,MCF7_core,3675.88782103624
-17.731429258863855,-37.857197465794044,-46.87391345571852,MCF7_core,3334.344400324143
-17.731429258863855,-21.031776369885588,-46.87391345571852,MCF7_core,3294.660501102961
-17.731429258863855,-4.206355273977131,-46.87391345571852,MCF7_core,3601.325361854761
-17.731429258863855,12.619065821931326,-46.87391345571852,MCF7_core,2941.778723260225
-17.731429258863855,29.444486917839782,-46.87391345571852,MCF7_core,2534.1045513010617
-17.731429258863855,46.269908013748235,-46.87391345571852,MCF7_core,3294.408227356948
-17.731429258863855,63.09532910965669,-46.87391345571852,MCF7_core,2850.3123736565954
-17.731429258863855,79.92075020556514,-46.87391345571852,MCF7_core,3597.884302757455
-3.1601871604365233,-79.92075020556517,-46.87391345571852,MCF7_core,3104.792607159458
-3.1601871604365233,-63.095329109656724,-46.87391345571852,MCF7_core,3095.063625902807
-3.1601871604365233,-46.26990801374827,-46.87391345571852,MCF7_core,2558.77316106142
-3.1601871604365233,-29.444486917839818,-46.87391345571852,MCF7_core,3005.3087551995677
-3.1601871604365233,-12.61906582193136,-46.87391345571852,MCF7_core,3020.040200912845
-3.1601871604365233,4.206355273977097,-46.87391345571852,MCF7_core,2908.4801579501336
-3.1601871604365233,21.031776369885556,-46.87391345571852,MCF7_core,2567.997571608358
-3.1601871604365233,37.85719746579401,-46.87391345571852,MCF7_core,2618.733404898891
-3.1601871604365233,54.68261856170246,-46.87391345571852,MCF7_core,2684.618148575602
-3.1601871604365233,71.50803965761092,-46.87391345571852,MCF7_core,3237.156448240209
-3.1601871604365233,88.33346075351938,-46.87391345571852,MCF7_core,2570.6576366495606
11.411054937990809,-88.3334607535194,-46.87391345571852,MCF7_core,3503.535077882594
11.411054937990809,-71.50803965761095,-46.87391345571852,MCF7_core,3520.5550391945844
11.411054937990809,-54.6826185617025,-46.87391345571852,MCF7_core,2902.5340806317663
11.411054937990809,-37.857197465794044,-46.87391345571852,MCF7_core,3005.3617930590253
11.411054937990809,-21.031776369885588,-46.87391345571852,MCF7_core,3061.5596139116665
11.411054937990809,-4.206355273977131,-46.87391345571852,MCF7_core,2809.613564196239
11.411054937990809,12.619065821931326,-46.87391345571852,MCF7_core,2615.939070930509
11.411054937990809,29.444486917839782,-46.87391345571852,MCF7_core,3029.7527709570822
11.411054937990809,46.269908013748235,-46.87391345571852,MCF7_core,3441.554129493902
11.411054937990809,63.09532910965669,-46.87391345571852,MCF7_core,2770.06565600361
11.411054937990809,79.92075020556514,-46.87391345571852,MCF7_core,3653.2154787517484
25.98229703641814,-79.92075020556517,-46.87391345571852,MCF7_core,2578.662242782041
25.98229703641814,-63.095329109656724,-46.87391345571852,MCF7_core,2794.917997186993
25.98229703641814,-46.26990801374827,-46.87391345571852,MCF7_core,2678.0851161043693
25.98229703641814,-29.444486917839818,-46.87391345571852,MCF7_core,3647.9538961986336
25.98229703641814,-12.61906582193136,-46.87391345571852,MCF7_core,3357.645893567604
25.98229703641814,4.206355273977097,-46.87391345571852,MCF7_core,2496.8618228204996
25.98229703641814,21.031776369885556,-46.87391345571852,MCF7_core,2716.587555798263
25.98229703641814,37.85719746579401,-46.87391345571852,MCF7_core,3360.05744613682
25.98229703641814,54.68261856170246,-46.87391345571852,MCF7_core,2582.0810602366496
25.98229703641814,71.50803965761092,-46.87391345571852,MCF7_core,3249.1820738685747
25.98229703641814,88.33346075351938,-46.87391345571852,MCF7_core,3226.417006918688
40.55353913484547,-71.50803965761095,-46.87391345571852,MCF7_core,2716.873684720639
40.55353913484547,-54.6826185617025,-46.87391345571852,MCF7_core,3402.7976824674365
40.55353913484547,-37.857197465794044,-46.87391345571852,MCF7_core,2701.3962610575913
40.55353913484547,-21.031776369885588,-46.87391345571852,MCF7_core,3200.9505883606107
40.55353913484547,-4.206355273977131,-46.87391345571852,MCF7_core,3309.857569568638
40.55353913484547,12.619065821931326,-46.87391345571852,MCF7_core,3502.3778446424244
40.55353913484547,29.444486917839782,-46.87391345571852,MCF7_core,3462.1809180896807
40.55353913484547,46.269908013748235,-46.87391345571852,MCF7_core,3391.39498614908
40.55353913484547,63.09532910965669,-46.87391345571852,MCF7_core,2534.5932278330756
40.55353913484547,79.92075020556514,-46.87391345571852,MCF7_core,2708.4627882159552
55.124781233272806,-63.095329109656724,-46.87391345571852,MCF7_core,2670.5523100871947
55.124781233272806,-46.26990801374827,-46.87391345571852,MCF7_core,2747.591117520703
55.124781233272806,-29.444486917839818,-46.87391345571852,MCF7_core,2909.9215515945916
55.124781233272806,-12.61906582193136,-46.87391345571852,MCF7_core,2827.051197981661
55.124781233272806,4.206355273977097,-46.87391345571852,MCF7_core,3392.070198754761
55.124781233272806,21.031776369885556,-46.87391345571852,MCF7_core,3233.7486744461858
55.124781233272806,37.85719746579401,-46.87391345571852,MCF7_core,2575.3371105324645
55.124781233272806,54.68261856170246,-46.87391345571852,MCF7_core,3233.417012635866
55.124781233272806,71.50803965761092,-46.87391345571852,MCF7_core,3541.4453486315415
69.69602333170013,-54.6826185617025,-46.87391345571852,MCF7_core,2592.818185571542
69.69602333170013,-37.857197465794044,-46.87391345571852,MCF7_core,2852.634481394644
69.69602333170013,-21.031776369885588,-46.87391345571852,MCF7_core,3376.2024676106557
69.69602333170013,-4.206355273977131,-46.87391345571852,MCF7_core,3152.6870852740017
69.69602333170013,12.619065821931326,-46.87391345571852,MCF7_core,3461.5979965690376
69.69602333170013,29.444486917839782,-46.87391345571852,MCF7_core,2757.1358471848425
69.69602333170013,46.269908013748235,-46.87391345571852,MCF7_core,2631.7162312141545
69.69602333170013,63.09532910965669,-46.87391345571852,MCF7_core,2685.372872655751
84.26726543012747,-29.444486917839818,-46.87391345571852,MCF7_core,2828.0953153622545
84.26726543012747,-12.61906582193136,-46.87391345571852,MCF7_core,2751.305284062101
84.26726543012747,4.206355273977097,-46.87391345571852,MCF7_core,3579.851618019252
84.26726543012747,21.031776369885556,-46.87391345571852,MCF7_core,2906.5328205516935
84.26726543012747,37.85719746579401,-46.87391345571852,MCF7_core,3699.9776115387085
-86.38128447702341,-46.26990801374827,-32.30267135729119,MCF7_core,3710.2672364436394
-86.38128447702341,-29.444486917839818,-32.30267135729119,MCF7_core,3521.8142697753956
-86.38128447702341,-12.61906582193136,-32.30267135729119,MCF7_core,3071.256788326556
-86.38128447702341,4.206355273977097,-32.30267135729119,MCF7_core,3309.829704167032
-86.38128447702341,21.031776369885556,-32.30267135729119,MCF7_core,3677.246812154641
-86.38128447702341,37.85719746579401,-32.30267135729119,MCF7_core,3443.7500442528544
-71.81004237859608,-54.6826185617025,-32.30267135729119,MCF7_core,2766.176914415626
-71.81004237859608,-37.857197465794044,-32.30267135729119,MCF7_core,3124.939716707846
-71.81004237859608,-21.031776369885588,-32.30267135729119,MCF7_core,3198.213991769731
-71.81004237859608,-4.206355273977131,-32.30267135729119,MCF7_core,3657.620749513853
-71.81004237859608,12.619065821931326,-32.30267135729119,MCF7_core,2498.523202126336
-71.81004237859608,29.444486917839782,-32.30267135729119,MCF7_core,3643.6641321058833
-71.81004237859608,46.269908013748235,-32.30267135729119,MCF7_core,3569.87512841921
-71.81004237859608,63.09532910965669,-32.30267135729119,MCF7_core,3130.840292763487
-57.23880028016874,-79.92075020556517,-32.30267135729119,MCF7_core,3023.7759121493286
-57.23880028016874,-63.095329109656724,-32.30267135729119,MCF7_core,2923.25482832316
-57.23880028016874,-46.26990801374827,-32.30267135729119,MCF7_core,3622.5282799547535
-57.23880028016874,-29.444486917839818,-32.30267135729119,MCF7_core,2922.9051806968773
-57.23880028016874,-12.61906582193136,-32.30267135729119,MCF7_core,3316.5559197331486
-57.23880028016874,4.206355273977097,-32.30267135729119,MCF7_core,2595.675206415113
-57.23880028016874,21.031776369885556,-32.30267135729119,MCF7_core,2972.71377098202
-57.23880028016874,37.85719746579401,-32.30267135729119,MCF7_core,2559.855868924279
-57.23880028016874,54.68261856170246,-32.30267135729119,MCF7_core,3641.1527010283044
-57.23880028016874,71.50803965761092,-32.30267135729119,MCF7_core,2621.31211902015
