x,y,z,cell_type,volume
16.221415653938188,-8.412710547954227,16.221415653938188,MCF7_core,2831.6020135712106
16.221415653938188,8.41271054795423,16.221415653938188,MCF7_core,2857.662803554765
16.221415653938188,25.238131643862687,16.221415653938188,MCF7_core,3464.973820903181
30.79265775236552,-16.825421095908453,16.221415653938188,MCF7_core,3411.5625406760078
30.79265775236552,1.7763568394002505e-15,16.221415653938188,MCF7_core,2901.2602457931885
30.79265775236552,16.82542109590846,16.221415653938188,MCF7_core,3677.6928078146098
-23.285955367366693,1.7763568394002505e-15,30.79265775236552,MCF7_core,3402.3958963927125
-8.71471326893936,-25.238131643862683,30.79265775236552,MCF7_core,3356.04336866779
-8.71471326893936,-8.412710547954227,30.79265775236552,MCF7_core,3362.9668276952875
-8.71471326893936,8.41271054795423,30.79265775236552,MCF7_core,3686.713610110321
-8.71471326893936,25.238131643862687,30.79265775236552,MCF7_core,2787.3953383822177
5.856528829487972,-16.825421095908453,30.79265775236552,MCF7_core,3376.130580610889
5.856528829487972,1.7763568394002505e-15,30.79265775236552,MCF7_core,2899.939467084731
5.856528829487972,16.82542109590846,30.79265775236552,MCF7_core,3250.103720295736
20.4277709279153,-8.412710547954227,30.79265775236552,MCF7_core,3157.3545490781225
20.4277709279153,8.41271054795423,30.79265775236552,MCF7_core,2728.132831163777
