x,y,z,cell_type,volume
15.0,60.0,10.0,MCF7_core,2494.0
15.0,75.0,-20.0,MCF7_core,2494.0
15.0,75.0,-5.0,MCF7_core,2494.0
15.0,75.0,10.0,MCF7_core,2494.0
15.0,90.0,-20.0,MCF7_core,2494.0
15.0,90.0,-5.0,MCF7_core,2494.0
15.0,90.0,10.0,MCF7_core,2494.0
15.0,105.0,-20.0,MCF7_core,2494.0
15.0,105.0,-5.0,MCF7_core,2494.0
15.0,105.0,10.0,MCF7_core,2494.0
15.0,120.0,-20.0,MCF7_core,2494.0
15.0,120.0,-5.0,MCF7_core,2494.0
15.0,120.0,10.0,MCF7_core,2494.0
15.0,135.0,-20.0,MCF7_core,2494.0
15.0,135.0,-5.0,MCF7_core,2494.0
15.0,135.0,10.0,MCF7_core,2494.0
15.0,150.0,-20.0,MCF7_core,2494.0
15.0,150.0,-5.0,MCF7_core,2494.0
15.0,150.0,10.0,MCF7_core,2494.0
30.0,-150.0,-20.0,MCF7_core,2494.0
30.0,-150.0,-5.0,MCF7_core,2494.0
30.0,-150.0,10.0,MCF7_core,2494.0
30.0,-135.0,-20.0,MCF7_core,2494.0
30.0,-135.0,-5.0,MCF7_core,2494.0
30.0,-135.0,10.0,MCF7_core,2494.0
30.0,-120.0,-20.0,MCF7_core,2494.0
30.0,-120.0,-5.0,MCF7_core,2494.0
30.0,-120.0,10.0,MCF7_core,2494.0
30.0,-105.0,-20.0,MCF7_core,2494.0
30.0,-105.0,-5.0,MCF7_core,2494.0
30.0,-105.0,10.0,MCF7_core,2494.0
30.0,-90.0,-20.0,MCF7_core,2494.0
30.0,-90.0,-5.0,MCF7_core,2494.0
30.0,-90.0,10.0,MCF7_core,2494.0
30.0,-75.0,-20.0,MCF7_core,2494.0
30.0,-75.0,-5.0,MCF7_core,2494.0
30.0,-75.0,10.0,MCF7_core,2494.0
30.0,-60.0,-20.0,MCF7_core,2494.0
30.0,-60.0,-5.0,MCF7_core,2494.0
30.0,-60.0,10.0,MCF7_core,2494.0
30.0,-45.0,-20.0,MCF7_core,2494.0
30.0,-45.0,-5.0,MCF7_core,2494.0
30.0,-45.0,10.0,MCF7_core,2494.0
30.0,-30.0,-20.0,MCF7_core,2494.0
30.0,-30.0,-5.0,MCF7_core,2494.0
30.0,-30.0,10.0,MCF7_core,2494.0
30.0,-15.0,-20.0,MCF7_core,2494.0
30.0,-15.0,-5.0,MCF7_core,2494.0
30.0,-15.0,10.0,MCF7_core,2494.0
30.0,0.0,-20.0,MCF7_core,2494.0
30.0,0.0,-5.0,MCF7_core,2494.0
30.0,0.0,10.0,MCF7_core,2494.0
30.0,15.0,-20.0,MCF7_core,2494.0
30.0,15.0,-5.0,MCF7_core,2494.0
30.0,15.0,10.0,MCF7_core,2494.0
30.0,30.0,-20.0,MCF7_core,2494.0
30.0,30.0,-5.0,MCF7_core,2494.0
30.0,30.0,10.0,MCF7_core,2494.0
30.0,45.0,-20.0,MCF7_core,2494.0
30.0,45.0,-5.0,MCF7_core,2494.0
30.0,45.0,10.0,MCF7_core,2494.0
30.0,60.0,-20.0,MCF7_core,2494.0
30.0,60.0,-5.0,MCF7_core,2494.0
30.0,60.0,10.0,MCF7_core,2494.0
30.0,75.0,-20.0,MCF7_core,2494.0
30.0,75.0,-5.0,MCF7_core,2494.0
30.0,75.0,10.0,MCF7_core,2494.0
30.0,90.0,-20.0,MCF7_core,2494.0
30.0,90.0,-5.0,MCF7_core,2494.0
30.0,90.0,10.0,MCF7_core,2494.0
30.0,105.0,-20.0,MCF7_core,2494.0
30.0,105.0,-5.0,MCF7_core,2494.0
30.0,105.0,10.0,MCF7_core,2494.0
30.0,120.0,-20.0,MCF7_core,2494.0
30.0,120.0,-5.0,MCF7_core,2494.0
30.0,120.0,10.0,MCF7_core,2494.0
30.0,135.0,-20.0,MCF7_core,2494.0
30.0,135.0,-5.0,MCF7_core,2494.0
30.0,135.0,10.0,MCF7_core,2494.0
30.0,150.0,-20.0,MCF7_core,2494.0
30.0,150.0,-5.0,MCF7_core,2494.0
30.0,150.0,10.0,MCF7_core,2494.0
45.0,-150.0,-20.0,MCF7_core,2494.0
45.0,-150.0,-5.0,MCF7_core,2494.0
45.0,-150.0,10.0,MCF7_core,2494.0
45.0,-135.0,-20.0,MCF7_core,2494.0
45.0,-135.0,-5.0,MCF7_core,2494.0
45.0,-135.0,10.0,MCF7_core,2494.0
45.0,-120.0,-20.0,MCF7_core,2494.0
45.0,-120.0,-5.0,MCF7_core,2494.0
45.0,-120.0,10.0,MCF7_core,2494.0
45.0,-105.0,-20.0,MCF7_core,2494.0
45.0,-105.0,-5.0,MCF7_core,2494.0
45.0,-105.0,10.0,MCF7_core,2494.0
45.0,-90.0,-20.0,MCF7_core,2494.0
45.0,-90.0,-5.0,MCF7_core,2494.0
45.0,-90.0,10.0,MCF7_core,2494.0
45.0,-75.0,-20.0,MCF7_core,2494.0
45.0,-75.0,-5.0,MCF7_core,2494.0
45.0,-75.0,10.0,MCF7_core,2494.0
45.0,-60.0,-20.0,MCF7_core,2494.0
45.0,-60.0,-5.0,MCF7_core,2494.0
45.0,-60.0,10.0,MCF7_core,2494.0
45.0,-45.0,-20.0,MCF7_core,2494.0
45.0,-45.0,-5.0,MCF7_core,2494.0
45.0,-45.0,10.0,MCF7_core,2494.0
45.0,-30.0,-20.0,MCF7_core,2494.0
45.0,-30.0,-5.0,MCF7_core,2494.0
45.0,-30.0,10.0,MCF7_core,2494.0
45.0,-15.0,-20.0,MCF7_core,2494.0
45.0,-15.0,-5.0,MCF7_core,2494.0
45.0,-15.0,10.0,MCF7_core,2494.0
45.0,0.0,-20.0,MCF7_core,2494.0
45.0,0.0,-5.0,MCF7_core,2494.0
45.0,0.0,10.0,MCF7_core,2494.0
45.0,15.0,-20.0,MCF7_core,2494.0
45.0,15.0,-5.0,MCF7_core,2494.0
45.0,15.0,10.0,MCF7_core,2494.0
45.0,30.0,-20.0,MCF7_core,2494.0
45.0,30.0,-5.0,MCF7_core,2494.0
45.0,30.0,10.0,MCF7_core,2494.0
45.0,45.0,-20.0,MCF7_core,2494.0
45.0,45.0,-5.0,MCF7_core,2494.0
45.0,45.0,10.0,MCF7_core,2494.0
45.0,60.0,-20.0,MCF7_core,2494.0
45.0,60.0,-5.0,MCF7_core,2494.0
45.0,60.0,10.0,MCF7_core,2494.0
45.0,75.0,-20.0,MCF7_core,2494.0
45.0,75.0,-5.0,MCF7_core,2494.0
45.0,75.0,10.0,MCF7_core,2494.0
45.0,90.0,-20.0,MCF7_core,2494.0
45.0,90.0,-5.0,MCF7_core,2494.0
45.0,90.0,10.0,MCF7_core,2494.0
45.0,105.0,-20.0,MCF7_core,2494.0
45.0,105.0,-5.0,MCF7_core,2494.0
45.0,105.0,10.0,MCF7_core,2494.0
45.0,120.0,-20.0,MCF7_core,2494.0
45.0,120.0,-5.0,MCF7_core,2494.0
45.0,120.0,10.0,MCF7_core,2494.0
45.0,135.0,-20.0,MCF7_core,2494.0
45.0,135.0,-5.0,MCF7_core,2494.0
45.0,135.0,10.0,MCF7_core,2494.0
45.0,150.0,-20.0,MCF7_core,2494.0
45.0,150.0,-5.0,MCF7_core,2494.0
45.0,150.0,10.0,MCF7_core,2494.0
60.0,-150.0,-20.0,MCF7_core,2494.0
60.0,-150.0,-5.0,MCF7_core,2494.0
60.0,-150.0,10.0,MCF7_core,2494.0
60.0,-135.0,-20.0,MCF7_core,2494.0
60.0,-135.0,-5.0,MCF7_core,2494.0
60.0,-135.0,10.0,MCF7_core,2494.0
60.0,-120.0,-20.0,MCF7_core,2494.0
60.0,-120.0,-5.0,MCF7_core,2494.0
60.0,-120.0,10.0,MCF7_core,2494.0
60.0,-105.0,-20.0,MCF7_core,2494.0
60.0,-105.0,-5.0,MCF7_core,2494.0
60.0,-105.0,10.0,MCF7_core,2494.0
60.0,-90.0,-20.0,MCF7_core,2494.0
60.0,-90.0,-5.0,MCF7_core,2494.0
60.0,-90.0,10.0,MCF7_core,2494.0
60.0,-75.0,-20.0,MCF7_core,2494.0
60.0,-75.0,-5.0,MCF7_core,2494.0
60.0,-75.0,10.0,MCF7_core,2494.0
60.0,-60.0,-20.0,MCF7_core,2494.0
60.0,-60.0,-5.0,MCF7_core,2494.0
60.0,-60.0,10.0,MCF7_core,2494.0
60.0,-45.0,-20.0,MCF7_core,2494.0
60.0,-45.0,-5.0,MCF7_core,2494.0
60.0,-45.0,10.0,MCF7_core,2494.0
60.0,-30.0,-20.0,MCF7_core,2494.0
60.0,-30.0,-5.0,MCF7_core,2494.0
60.0,-30.0,10.0,MCF7_core,2494.0
60.0,-15.0,-20.0,MCF7_core,2494.0
60.0,-15.0,-5.0,MCF7_core,2494.0
60.0,-15.0,10.0,MCF7_core,2494.0
60.0,0.0,-20.0,MCF7_core,2494.0
60.0,0.0,-5.0,MCF7_core,2494.0
60.0,0.0,10.0,MCF7_core,2494.0
60.0,15.0,-20.0,MCF7_core,2494.0
60.0,15.0,-5.0,MCF7_core,2494.0
60.0,15.0,10.0,MCF7_core,2494.0
60.0,30.0,-20.0,MCF7_core,2494.0
60.0,30.0,-5.0,MCF7_core,2494.0
60.0,30.0,10.0,MCF7_core,2494.0
60.0,45.0,-20.0,MCF7_core,2494.0
60.0,45.0,-5.0,MCF7_core,2494.0
60.0,45.0,10.0,MCF7_core,2494.0
60.0,60.0,-20.0,MCF7_core,2494.0
60.0,60.0,-5.0,MCF7_core,2494.0
60.0,60.0,10.0,MCF7_core,2494.0
60.0,75.0,-20.0,MCF7_core,2494.0
60.0,75.0,-5.0,MCF7_core,2494.0
60.0,75.0,10.0,MCF7_core,2494.0
60.0,90.0,-20.0,MCF7_core,2494.0
60.0,90.0,-5.0,MCF7_core,2494.0
60.0,90.0,10.0,MCF7_core,2494.0
60.0,105.0,-20.0,MCF7_core,2494.0
60.0,105.0,-5.0,MCF7_core,2494.0
60.0,105.0,10.0,MCF7_core,2494.0
60.0,120.0,-20.0,MCF7_core,2494.0
60.0,120.0,-5.0,MCF7_core,2494.0
60.0,120.0,10.0,MCF7_core,2494.0
60.0,135.0,-20.0,MCF7_core,2494.0
60.0,135.0,-5.0,MCF7_core,2494.0
60.0,135.0,10.0,MCF7_core,2494.0
60.0,150.0,-20.0,MCF7_core,2494.0
60.0,150.0,-5.0,MCF7_core,2494.0
60.0,150.0,10.0,MCF7_core,2494.0
75.0,-150.0,-20.0,MCF7_core,2494.0
75.0,-150.0,-5.0,MCF7_core,2494.0
75.0,-150.0,10.0,MCF7_core,2494.0
75.0,-135.0,-20.0,MCF7_core,2494.0
75.0,-135.0,-5.0,MCF7_core,2494.0
75.0,-135.0,10.0,MCF7_core,2494.0
75.0,-120.0,-20.0,MCF7_core,2494.0
75.0,-120.0,-5.0,MCF7_core,2494.0
75.0,-120.0,10.0,MCF7_core,2494.0
75.0,-105.0,-20.0,MCF7_core,2494.0
75.0,-105.0,-5.0,MCF7_core,2494.0
75.0,-105.0,10.0,MCF7_core,2494.0
75.0,-90.0,-20.0,MCF7_core,2494.0
75.0,-90.0,-5.0,MCF7_core,2494.0
75.0,-90.0,10.0,MCF7_core,2494.0
75.0,-75.0,-20.0,MCF7_core,2494.0
75.0,-75.0,-5.0,MCF7_core,2494.0
75.0,-75.0,10.0,MCF7_core,2494.0
75.0,-60.0,-20.0,MCF7_core,2494.0
75.0,-60.0,-5.0,MCF7_core,2494.0
75.0,-60.0,10.0,MCF7_core,2494.0
75.0,-45.0,-20.0,MCF7_core,2494.0
75.0,-45.0,-5.0,MCF7_core,2494.0
75.0,-45.0,10.0,MCF7_core,2494.0
75.0,-30.0,-20.0,MCF7_core,2494.0
75.0,-30.0,-5.0,MCF7_core,2494.0
75.0,-30.0,10.0,MCF7_core,2494.0
75.0,-15.0,-20.0,MCF7_core,2494.0
75.0,-15.0,-5.0,MCF7_core,2494.0
75.0,-15.0,10.0,MCF7_core,2494.0
75.0,0.0,-20.0,MCF7_core,2494.0
75.0,0.0,-5.0,MCF7_core,2494.0
75.0,0.0,10.0,MCF7_core,2494.0
75.0,15.0,-20.0,MCF7_core,2494.0
75.0,15.0,-5.0,MCF7_core,2494.0
75.0,15.0,10.0,MCF7_core,2494.0
75.0,30.0,-20.0,MCF7_core,2494.0
75.0,30.0,-5.0,MCF7_core,2494.0
75.0,30.0,10.0,MCF7_core,2494.0
75.0,45.0,-20.0,MCF7_core,2494.0
75.0,45.0,-5.0,MCF7_core,2494.0
75.0,45.0,10.0,MCF7_core,2494.0
75.0,60.0,-20.0,MCF7_core,2494.0
75.0,60.0,-5.0,MCF7_core,2494.0
75.0,60.0,10.0,MCF7_core,2494.0
75.0,75.0,-20.0,MCF7_core,2494.0
75.0,75.0,-5.0,MCF7_core,2494.0
75.0,75.0,10.0,MCF7_core,2494.0
75.0,90.0,-20.0,MCF7_core,2494.0
75.0,90.0,-5.0,MCF7_core,2494.0
75.0,90.0,10.0,MCF7_core,2494.0
75.0,105.0,-20.0,MCF7_core,2494.0
75.0,105.0,-5.0,MCF7_core,2494.0
75.0,105.0,10.0,MCF7_core,2494.0
75.0,120.0,-20.0,MCF7_core,2494.0
75.0,120.0,-5.0,MCF7_core,2494.0
75.0,120.0,10.0,MCF7_core,2494.0
75.0,135.0,-20.0,MCF7_core,2494.0
75.0,135.0,-5.0,MCF7_core,2494.0
75.0,135.0,10.0,MCF7_core,2494.0
75.0,150.0,-20.0,MCF7_core,2494.0
75.0,150.0,-5.0,MCF7_core,2494.0
75.0,150.0,10.0,MCF7_core,2494.0
90.0,-150.0,-20.0,MCF7_core,2494.0
90.0,-150.0,-5.0,MCF7_core,2494.0
90.0,-150.0,10.0,MCF7_core,2494.0
90.0,-135.0,-20.0,MCF7_core,2494.0
90.0,-135.0,-5.0,MCF7_core,2494.0
90.0,-135.0,10.0,MCF7_core,2494.0
90.0,-120.0,-20.0,MCF7_core,2494.0
90.0,-120.0,-5.0,MCF7_core,2494.0
90.0,-120.0,10.0,MCF7_core,2494.0
90.0,-105.0,-20.0,MCF7_core,2494.0
90.0,-105.0,-5.0,MCF7_core,2494.0
90.0,-105.0,10.0,MCF7_core,2494.0
90.0,-90.0,-20.0,MCF7_core,2494.0
90.0,-90.0,-5.0,MCF7_core,2494.0
90.0,-90.0,10.0,MCF7_core,2494.0
90.0,-75.0,-20.0,MCF7_core,2494.0
90.0,-75.0,-5.0,MCF7_core,2494.0
90.0,-75.0,10.0,MCF7_core,2494.0
90.0,-60.0,-20.0,MCF7_core,2494.0
90.0,-60.0,-5.0,MCF7_core,2494.0
90.0,-60.0,10.0,MCF7_core,2494.0
90.0,-45.0,-20.0,MCF7_core,2494.0
90.0,-45.0,-5.0,MCF7_core,2494.0
90.0,-45.0,10.0,MCF7_core,2494.0
90.0,-30.0,-20.0,MCF7_core,2494.0
90.0,-30.0,-5.0,MCF7_core,2494.0
90.0,-30.0,10.0,MCF7_core,2494.0
90.0,-15.0,-20.0,MCF7_core,2494.0
90.0,-15.0,-5.0,MCF7_core,2494.0
90.0,-15.0,10.0,MCF7_core,2494.0
90.0,0.0,-20.0,MCF7_core,2494.0
90.0,0.0,-5.0,MCF7_core,2494.0
90.0,0.0,10.0,MCF7_core,2494.0
90.0,15.0,-20.0,MCF7_core,2494.0
90.0,15.0,-5.0,MCF7_core,2494.0
90.0,15.0,10.0,MCF7_core,2494.0
90.0,30.0,-20.0,MCF7_core,2494.0
90.0,30.0,-5.0,MCF7_core,2494.0
90.0,30.0,10.0,MCF7_core,2494.0
90.0,45.0,-20.0,MCF7_core,2494.0
90.0,45.0,-5.0,MCF7_core,2494.0
90.0,45.0,10.0,MCF7_core,2494.0
90.0,60.0,-20.0,MCF7_core,2494.0
90.0,60.0,-5.0,MCF7_core,2494.0
90.0,60.0,10.0,MCF7_core,2494.0
90.0,75.0,-20.0,MCF7_core,2494.0
90.0,75.0,-5.0,MCF7_core,2494.0
90.0,75.0,10.0,MCF7_core,2494.0
90.0,90.0,-20.0,MCF7_core,2494.0
90.0,90.0,-5.0,MCF7_core,2494.0
90.0,90.0,10.0,MCF7_core,2494.0
90.0,105.0,-20.0,MCF7_core,2494.0
90.0,105.0,-5.0,MCF7_core,2494.0
90.0,105.0,10.0,MCF7_core,2494.0
90.0,120.0,-20.0,MCF7_core,2494.0
90.0,120.0,-5.0,MCF7_core,2494.0
90.0,120.0,10.0,MCF7_core,2494.0
90.0,135.0,-20.0,MCF7_core,2494.0
90.0,135.0,-5.0,MCF7_core,2494.0
90.0,135.0,10.0,MCF7_core,2494.0
90.0,150.0,-20.0,MCF7_core,2494.0
90.0,150.0,-5.0,MCF7_core,2494.0
90.0,150.0,10.0,MCF7_core,2494.0
105.0,-150.0,-20.0,MCF7_core,2494.0
105.0,-150.0,-5.0,MCF7_core,2494.0
105.0,-150.0,10.0,MCF7_core,2494.0
105.0,-135.0,-20.0,MCF7_core,2494.0
105.0,-135.0,-5.0,MCF7_core,2494.0
105.0,-135.0,10.0,MCF7_core,2494.0
105.0,-120.0,-20.0,MCF7_core,2494.0
105.0,-120.0,-5.0,MCF7_core,2494.0
105.0,-120.0,10.0,MCF7_core,2494.0
105.0,-105.0,-20.0,MCF7_core,2494.0
105.0,-105.0,-5.0,MCF7_core,2494.0
105.0,-105.0,10.0,MCF7_core,2494.0
105.0,-90.0,-20.0,MCF7_core,2494.0
105.0,-90.0,-5.0,MCF7_core,2494.0
105.0,-90.0,10.0,MCF7_core,2494.0
105.0,-75.0,-20.0,MCF7_core,2494.0
105.0,-75.0,-5.0,MCF7_core,2494.0
105.0,-75.0,10.0,MCF7_core,2494.0
105.0,-60.0,-20.0,MCF7_core,2494.0
105.0,-60.0,-5.0,MCF7_core,2494.0
105.0,-60.0,10.0,MCF7_core,2494.0
105.0,-45.0,-20.0,MCF7_core,2494.0
105.0,-45.0,-5.0,MCF7_core,2494.0
105.0,-45.0,10.0,MCF7_core,2494.0
105.0,-30.0,-20.0,MCF7_core,2494.0
105.0,-30.0,-5.0,MCF7_core,2494.0
105.0,-30.0,10.0,MCF7_core,2494.0
105.0,-15.0,-20.0,MCF7_core,2494.0
105.0,-15.0,-5.0,MCF7_core,2494.0
105.0,-15.0,10.0,MCF7_core,2494.0
105.0,0.0,-20.0,MCF7_core,2494.0
105.0,0.0,-5.0,MCF7_core,2494.0
105.0,0.0,10.0,MCF7_core,2494.0
105.0,15.0,-20.0,MCF7_core,2494.0
105.0,15.0,-5.0,MCF7_core,2494.0
105.0,15.0,10.0,MCF7_core,2494.0
105.0,30.0,-20.0,MCF7_core,2494.0
105.0,30.0,-5.0,MCF7_core,2494.0
105.0,30.0,10.0,MCF7_core,2494.0
105.0,45.0,-20.0,MCF7_core,2494.0
105.0,45.0,-5.0,MCF7_core,2494.0
105.0,45.0,10.0,MCF7_core,2494.0
105.0,60.0,-20.0,MCF7_core,2494.0
105.0,60.0,-5.0,MCF7_core,2494.0
105.0,60.0,10.0,MCF7_core,2494.0
105.0,75.0,-20.0,MCF7_core,2494.0
105.0,75.0,-5.0,MCF7_core,2494.0
105.0,75.0,10.0,MCF7_core,2494.0
105.0,90.0,-20.0,MCF7_core,2494.0
105.0,90.0,-5.0,MCF7_core,2494.0
105.0,90.0,10.0,MCF7_core,2494.0
105.0,105.0,-20.0,MCF7_core,2494.0
105.0,105.0,-5.0,MCF7_core,2494.0
105.0,105.0,10.0,MCF7_core,2494.0
105.0,120.0,-20.0,MCF7_core,2494.0
105.0,120.0,-5.0,MCF7_core,2494.0
105.0,120.0,10.0,MCF7_core,2494.0
105.0,135.0,-20.0,MCF7_core,2494.0
105.0,135.0,-5.0,MCF7_core,2494.0
105.0,135.0,10.0,MCF7_core,2494.0
105.0,150.0,-20.0,MCF7_core,2494.0
105.0,150.0,-5.0,MCF7_core,2494.0
105.0,150.0,10.0,MCF7_core,2494.0
120.0,-150.0,-20.0,MCF7_core,2494.0
120.0,-150.0,-5.0,MCF7_core,2494.0
120.0,-150.0,10.0,MCF7_core,2494.0
120.0,-135.0,-20.0,MCF7_core,2494.0
120.0,-135.0,-5.0,MCF7_core,2494.0
120.0,-135.0,10.0,MCF7_core,2494.0
120.0,-120.0,-20.0,MCF7_core,2494.0
120.0,-120.0,-5.0,MCF7_core,2494.0
120.0,-120.0,10.0,MCF7_core,2494.0
120.0,-105.0,-20.0,MCF7_core,2494.0
120.0,-105.0,-5.0,MCF7_core,2494.0
120.0,-105.0,10.0,MCF7_core,2494.0
120.0,-90.0,-20.0,MCF7_core,2494.0
120.0,-90.0,-5.0,MCF7_core,2494.0
120.0,-90.0,10.0,MCF7_core,2494.0
120.0,-75.0,-20.0,MCF7_core,2494.0
120.0,-75.0,-5.0,MCF7_core,2494.0
120.0,-75.0,10.0,MCF7_core,2494.0
120.0,-60.0,-20.0,MCF7_core,2494.0
120.0,-60.0,-5.0,MCF7_core,2494.0
120.0,-60.0,10.0,MCF7_core,2494.0
120.0,-45.0,-20.0,MCF7_core,2494.0
120.0,-45.0,-5.0,MCF7_core,2494.0
120.0,-45.0,10.0,MCF7_core,2494.0
120.0,-30.0,-20.0,MCF7_core,2494.0
120.0,-30.0,-5.0,MCF7_core,2494.0
120.0,-30.0,10.0,MCF7_core,2494.0
120.0,-15.0,-20.0,MCF7_core,2494.0
120.0,-15.0,-5.0,MCF7_core,2494.0
120.0,-15.0,10.0,MCF7_core,2494.0
120.0,0.0,-20.0,MCF7_core,2494.0
120.0,0.0,-5.0,MCF7_core,2494.0
120.0,0.0,10.0,MCF7_core,2494.0
120.0,15.0,-20.0,MCF7_core,2494.0
120.0,15.0,-5.0,MCF7_core,2494.0
120.0,15.0,10.0,MCF7_core,2494.0
120.0,30.0,-20.0,MCF7_core,2494.0
120.0,30.0,-5.0,MCF7_core,2494.0
120.0,30.0,10.0,MCF7_core,2494.0
120.0,45.0,-20.0,MCF7_core,2494.0
120.0,45.0,-5.0,MCF7_core,2494.0
120.0,45.0,10.0,MCF7_core,2494.0
120.0,60.0,-20.0,MCF7_core,2494.0
120.0,60.0,-5.0,MCF7_core,2494.0
120.0,60.0,10.0,MCF7_core,2494.0
120.0,75.0,-20.0,MCF7_core,2494.0
120.0,75.0,-5.0,MCF7_core,2494.0
120.0,75.0,10.0,MCF7_core,2494.0
120.0,90.0,-20.0,MCF7_core,2494.0
120.0,90.0,-5.0,MCF7_core,2494.0
120.0,90.0,10.0,MCF7_core,2494.0
